event_date,ab_group,resource_category,resource,unit,source_detail,action,source_main,segment_players,gainers,pct_gainers,amount_gained,amount_gained_free,amount_gained_paid,amount_per_active_player,amount_per_gainer
2026-08-02,Control,unlimited_lives,UnlimitedLives,minutes,rolling_offer_p099_VarA,purchase,purchase,448,1,0.22,45,,,0.1,45.0
2026-08-02,Control,unlimited_lives,UnlimitedLives,minutes,rolling_offer_tier1_p499_VarA,purchase,purchase,448,1,0.22,40,,,0.09,40.0
2026-08-02,Control,unlimited_lives,UnlimitedLives,minutes,Hard_Level_Offer1,purchase,purchase,448,2,0.45,40,,,0.09,20.0
2026-08-02,Control,unlimited_lives,UnlimitedLives,minutes,Hard_level_offer1_tier3,purchase,purchase,448,2,0.45,40,,,0.09,20.0
2026-08-02,Control,unlimited_lives,UnlimitedLives,minutes,rolling_offer_tier1_p299_tier3,purchase,purchase,448,1,0.22,30,,,0.07,30.0
2026-08-02,Control,unlimited_lives,UnlimitedLives,minutes,season_pass_event,reward_event,meta,448,1,0.22,30,,,0.07,30.0
2026-08-02,Variant,Avatar,Avatar,items,saga_progression,chapter_complete,core,442,253,57.24,886,,,2.0,3.5
2026-08-02,Variant,Avatar,Avatar,items,single_collection,reward_event,meta,442,1,0.23,1,,,0.0,1.0
2026-08-02,Variant,currency,HardCoin,coins,player_level_up,reward_chest,core,442,407,92.08,76170,76170,0,172.33,187.15
2026-08-02,Variant,currency,HardCoin,coins,saga_progression,chapter_complete,core,442,431,97.51,34175,34175,0,77.32,79.29
2026-08-02,Variant,currency,HardCoin,coins,dreamheist_event,reward_event,meta,442,284,64.25,31505,31505,0,71.28,110.93
2026-08-02,Variant,currency,HardCoin,coins,ArcheryArena,reward_event,meta,442,251,56.79,20475,20475,0,46.32,81.57
2026-08-02,Variant,currency,HardCoin,coins,race_event,reward_event,meta,442,290,65.61,10775,10775,0,24.38,37.16
2026-08-02,Variant,currency,HardCoin,coins,bomb_ballet_event,reward_event,meta,442,240,54.3,9975,9975,0,22.57,41.56
2026-08-02,Variant,currency,HardCoin,coins,dream_pass_event,reward_event,meta,442,167,37.78,7805,7805,0,17.66,46.74
2026-08-02,Variant,currency,HardCoin,coins,daily_reward,daily_reward,core,442,256,57.92,5705,5705,0,12.91,22.29
2026-08-02,Variant,currency,HardCoin,coins,bundle_3_with_prelevel_boosters_tier3,purchase,purchase,442,2,0.45,5000,0,5000,11.31,2500.0
2026-08-02,Variant,currency,HardCoin,coins,reward_chest,reward_chest,other,442,29,6.56,4275,4275,0,9.67,147.41
2026-08-02,Variant,currency,HardCoin,coins,facebook_like,facebook_like,other,442,25,5.66,3000,3000,0,6.79,120.0
2026-08-02,Variant,currency,HardCoin,coins,ad_chest,ad_chest,ads,442,87,19.68,2155,2155,0,4.88,24.77
2026-08-02,Variant,currency,HardCoin,coins,xs_coins2,purchase,purchase,442,5,1.13,1800,0,1800,4.07,360.0
2026-08-02,Variant,currency,HardCoin,coins,bundle_1_with_prelevel_boosters_tier3,purchase,purchase,442,6,1.36,1400,0,1400,3.17,233.33
2026-08-02,Variant,currency,HardCoin,coins,rolling_offer_tier1_p799_tier3,purchase,purchase,442,1,0.23,1100,0,1100,2.49,1100.0
2026-08-02,Variant,currency,HardCoin,coins,heart_gift,heart_gift,other,442,95,21.49,1024,1024,0,2.32,10.78
2026-08-02,Variant,currency,HardCoin,coins,bundle_2_with_prelevel_boosters2,purchase,purchase,442,1,0.23,1000,0,1000,2.26,1000.0
2026-08-02,Variant,currency,HardCoin,coins,special_offer11_tier3,purchase,purchase,442,1,0.23,1000,0,1000,2.26,1000.0
2026-08-02,Variant,currency,HardCoin,coins,special_offer1_tier3,purchase,purchase,442,3,0.68,900,0,900,2.04,300.0
2026-08-02,Variant,currency,HardCoin,coins,xs_coins_tier3,purchase,purchase,442,2,0.45,750,0,750,1.7,375.0
2026-08-02,Variant,currency,HardCoin,coins,single_collection,reward_event,meta,442,2,0.45,700,700,0,1.58,350.0
2026-08-02,Variant,currency,HardCoin,coins,rolling_offer_p349_tier3,purchase,purchase,442,1,0.23,550,0,550,1.24,550.0
2026-08-02,Variant,currency,HardCoin,coins,bundle_2_with_prelevel_boosters_tier3,purchase,purchase,442,1,0.23,500,0,500,1.13,500.0
2026-08-02,Variant,currency,HardCoin,coins,bundle_2_with_prelevel_boosters,purchase,purchase,442,1,0.23,500,0,500,1.13,500.0
2026-08-02,Variant,currency,HardCoin,coins,s_coins2,purchase,purchase,442,1,0.23,500,0,500,1.13,500.0
2026-08-02,Variant,currency,HardCoin,coins,rolling_offer_tier1_p299_tier3,purchase,purchase,442,1,0.23,400,0,400,0.9,400.0
2026-08-02,Variant,currency,HardCoin,coins,rolling_offer_tier1_p199_tier3,purchase,purchase,442,2,0.45,400,0,400,0.9,200.0
2026-08-02,Variant,currency,HardCoin,coins,offer_free_items,rolling_offer,meta,442,3,0.68,350,350,0,0.79,116.67
2026-08-02,Variant,currency,HardCoin,coins,special_offer1,purchase,purchase,442,1,0.23,300,0,300,0.68,300.0
2026-08-02,Variant,currency,HardCoin,coins,rolling_offer_tier1_p499_VarA,purchase,purchase,442,1,0.23,300,0,300,0.68,300.0
2026-08-02,Variant,currency,HardCoin,coins,rolling_offer_p049_tier3,purchase,purchase,442,2,0.45,300,0,300,0.68,150.0
2026-08-02,Variant,currency,HardCoin,coins,bomb_event,reward_event,meta,442,2,0.45,300,300,0,0.68,150.0
2026-08-02,Variant,currency,HardCoin,coins,special_offer10,purchase,purchase,442,1,0.23,300,0,300,0.68,300.0
2026-08-02,Variant,currency,HardCoin,coins,red_event,reward_event,meta,442,2,0.45,300,300,0,0.68,150.0
2026-08-02,Variant,currency,HardCoin,coins,river_rush,reward_event,meta,442,2,0.45,270,270,0,0.61,135.0
2026-08-02,Variant,currency,HardCoin,coins,team_versus_contribution,reward_event,meta,442,3,0.68,210,210,0,0.48,70.0
2026-08-02,Variant,currency,HardCoin,coins,Hard_level_offer1_tier3,purchase,purchase,442,2,0.45,200,0,200,0.45,100.0
2026-08-02,Variant,currency,HardCoin,coins,team_versus,reward_event,meta,442,2,0.45,200,200,0,0.45,100.0
2026-08-02,Variant,currency,HardCoin,coins,Hard_Level_Offer1,purchase,purchase,442,2,0.45,200,0,200,0.45,100.0
2026-08-02,Variant,currency,HardCoin,coins,bundle_1_with_prelevel_boosters,purchase,purchase,442,1,0.23,200,0,200,0.45,200.0
2026-08-02,Variant,currency,HardCoin,coins,Hatchling Hideaway,event_reward,meta,442,4,0.9,165,165,0,0.37,41.25
2026-08-02,Variant,currency,HardCoin,coins,team_collection,reward_event,meta,442,2,0.45,110,110,0,0.25,55.0
2026-08-02,Variant,currency,HardCoin,coins,great_offer1_199_tier3,purchase,purchase,442,1,0.23,100,0,100,0.23,100.0
2026-08-02,Variant,currency,HardCoin,coins,season_pass_event,reward_event,meta,442,2,0.45,40,40,0,0.09,20.0
2026-08-02,Variant,currency,HardCoin,coins,Jigsaw,reward_event,meta,442,1,0.23,25,25,0,0.06,25.0
2026-08-02,Variant,dream_pass_tokens,DreamPassToken,items,race_event,reward_event,meta,442,351,79.41,18385,,,41.6,52.38
2026-08-02,Variant,dream_pass_tokens,DreamPassToken,items,offer_free_items,rolling_offer,meta,442,115,26.02,5620,,,12.71,48.87
2026-08-02,Variant,dream_pass_tokens,DreamPassToken,items,FlockRush,event_reward,meta,442,2,0.45,40,,,0.09,20.0
2026-08-02,Variant,dream_pass_tokens,DreamPassToken,items,river_rush,reward_event,meta,442,1,0.23,30,,,0.07,30.0
2026-08-02,Variant,life,life,items,ask_for_lives,ask_for_lives,other,442,23,5.2,128,,,0.29,5.57
2026-08-02,Variant,life,life,items,ad_life,ad_life,ads,442,31,7.01,55,,,0.12,1.77
2026-08-02,Variant,life,liferefill,items,coin_purchase,coin_purchase,other,442,16,3.62,305,,,0.69,19.06
2026-08-02,Variant,orb,Reds_Greatest_Challenge,items,dream_pass_event,reward_event,meta,442,22,4.98,22,,,0.05,1.0
2026-08-02,Variant,powerup,powerup_1,items,player_level_up,reward_chest,core,442,234,52.94,247,,,0.56,1.06
2026-08-02,Variant,powerup,powerup_1,items,ArcheryArena,reward_event,meta,442,163,36.88,169,,,0.38,1.04
2026-08-02,Variant,powerup,powerup_1,items,race_event,reward_event,meta,442,157,35.52,164,,,0.37,1.04
2026-08-02,Variant,powerup,powerup_1,items,bomb_ballet_event,reward_event,meta,442,83,18.78,84,,,0.19,1.01
2026-08-02,Variant,powerup,powerup_1,items,reward_chest,reward_chest,other,442,29,6.56,35,,,0.08,1.21
2026-08-02,Variant,powerup,powerup_1,items,dreamheist_event,reward_event,meta,442,32,7.24,33,,,0.07,1.03
2026-08-02,Variant,powerup,powerup_1,items,ad_chest,ad_chest,ads,442,24,5.43,25,,,0.06,1.04
2026-08-02,Variant,powerup,powerup_1,items,dream_pass_event,reward_event,meta,442,5,1.13,17,,,0.04,3.4
2026-08-02,Variant,powerup,powerup_1,items,bundle_3_with_prelevel_boosters_tier3,purchase,purchase,442,2,0.45,10,,,0.02,5.0
2026-08-02,Variant,powerup,powerup_1,items,bundle_1_with_prelevel_boosters_tier3,purchase,purchase,442,6,1.36,7,,,0.02,1.17
2026-08-02,Variant,powerup,powerup_1,items,saga_progression,chapter_complete,core,442,5,1.13,6,,,0.01,1.2
2026-08-02,Variant,powerup,powerup_1,items,ingame,purchase,purchase,442,2,0.45,6,,,0.01,3.0
2026-08-02,Variant,powerup,powerup_1,items,bundle_2_with_prelevel_boosters2,purchase,purchase,442,1,0.23,4,,,0.01,4.0
2026-08-02,Variant,powerup,powerup_1,items,river_rush,reward_event,meta,442,2,0.45,4,,,0.01,2.0
2026-08-02,Variant,powerup,powerup_1,items,special_offer11_tier3,purchase,purchase,442,1,0.23,3,,,0.01,3.0
2026-08-02,Variant,powerup,powerup_1,items,offer_free_items,rolling_offer,meta,442,3,0.68,3,,,0.01,1.0
2026-08-02,Variant,powerup,powerup_1,items,daily_reward,daily_reward,core,442,2,0.45,3,,,0.01,1.5
2026-08-02,Variant,powerup,powerup_1,items,team_versus,reward_event,meta,442,3,0.68,3,,,0.01,1.0
2026-08-02,Variant,powerup,powerup_1,items,team_versus_contribution,reward_event,meta,442,3,0.68,3,,,0.01,1.0
2026-08-02,Variant,powerup,powerup_1,items,rolling_offer_p049_tier3,purchase,purchase,442,2,0.45,2,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_1,items,rolling_offer_tier1_p199_tier3,purchase,purchase,442,2,0.45,2,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_1,items,Hatchling Hideaway,event_reward,meta,442,2,0.45,2,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_1,items,rolling_offer_p349_tier3,purchase,purchase,442,1,0.23,1,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_1,items,rolling_offer_tier1_p799_tier3,purchase,purchase,442,1,0.23,1,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_1,items,rolling_offer_tier1_p299_tier3,purchase,purchase,442,1,0.23,1,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_1,items,special_offer10,purchase,purchase,442,1,0.23,1,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_1,items,bomb_event,reward_event,meta,442,1,0.23,1,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_1,items,bundle_1_with_prelevel_boosters,purchase,purchase,442,1,0.23,1,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_1,items,bundle_2_with_prelevel_boosters,purchase,purchase,442,1,0.23,1,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_1,items,bundle_2_with_prelevel_boosters_tier3,purchase,purchase,442,1,0.23,1,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_1,items,single_collection,reward_event,meta,442,1,0.23,1,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_1,items,rolling_offer_tier1_p499_VarA,purchase,purchase,442,1,0.23,1,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_2,items,player_level_up,reward_chest,core,442,313,70.81,702,,,1.59,2.24
2026-08-02,Variant,powerup,powerup_2,items,saga_progression,chapter_complete,core,442,376,85.07,561,,,1.27,1.49
2026-08-02,Variant,powerup,powerup_2,items,dreamheist_event,reward_event,meta,442,203,45.93,213,,,0.48,1.05
2026-08-02,Variant,powerup,powerup_2,items,bomb_ballet_event,reward_event,meta,442,108,24.43,112,,,0.25,1.04
2026-08-02,Variant,powerup,powerup_2,items,daily_reward,daily_reward,core,442,64,14.48,67,,,0.15,1.05
2026-08-02,Variant,powerup,powerup_2,items,ingame,purchase,purchase,442,8,1.81,57,,,0.13,7.13
2026-08-02,Variant,powerup,powerup_2,items,ad_chest,ad_chest,ads,442,42,9.5,56,,,0.13,1.33
2026-08-02,Variant,powerup,powerup_2,items,race_event,reward_event,meta,442,46,10.41,47,,,0.11,1.02
2026-08-02,Variant,powerup,powerup_2,items,reward_chest,reward_chest,other,442,29,6.56,45,,,0.1,1.55
2026-08-02,Variant,powerup,powerup_2,items,dream_pass_event,reward_event,meta,442,27,6.11,44,,,0.1,1.63
2026-08-02,Variant,powerup,powerup_2,items,ArcheryArena,reward_event,meta,442,34,7.69,36,,,0.08,1.06
2026-08-02,Variant,powerup,powerup_2,items,offer_free_items,rolling_offer,meta,442,5,1.13,10,,,0.02,2.0
2026-08-02,Variant,powerup,powerup_2,items,bundle_3_with_prelevel_boosters_tier3,purchase,purchase,442,2,0.45,10,,,0.02,5.0
2026-08-02,Variant,powerup,powerup_2,items,bundle_1_with_prelevel_boosters_tier3,purchase,purchase,442,6,1.36,7,,,0.02,1.17
2026-08-02,Variant,powerup,powerup_2,items,FlockRush,event_reward,meta,442,3,0.68,4,,,0.01,1.33
2026-08-02,Variant,powerup,powerup_2,items,bundle_2_with_prelevel_boosters2,purchase,purchase,442,1,0.23,4,,,0.01,4.0
2026-08-02,Variant,powerup,powerup_2,items,special_offer11_tier3,purchase,purchase,442,1,0.23,3,,,0.01,3.0
2026-08-02,Variant,powerup,powerup_2,items,special_offer10,purchase,purchase,442,1,0.23,3,,,0.01,3.0
2026-08-02,Variant,powerup,powerup_2,items,Hatchling Hideaway,event_reward,meta,442,3,0.68,3,,,0.01,1.0
2026-08-02,Variant,powerup,powerup_2,items,red_event,reward_event,meta,442,1,0.23,2,,,0.0,2.0
2026-08-02,Variant,powerup,powerup_2,items,rolling_offer_tier1_p199_tier3,purchase,purchase,442,2,0.45,2,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_2,items,river_rush,reward_event,meta,442,2,0.45,2,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_2,items,rolling_offer_tier1_p799_tier3,purchase,purchase,442,1,0.23,2,,,0.0,2.0
2026-08-02,Variant,powerup,powerup_2,items,kite_festival_event,reward_event,meta,442,1,0.23,1,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_2,items,bomb_event,reward_event,meta,442,1,0.23,1,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_2,items,bundle_2_with_prelevel_boosters,purchase,purchase,442,1,0.23,1,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_2,items,team_collection,reward_event,meta,442,1,0.23,1,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_2,items,rolling_offer_tier1_p499_VarA,purchase,purchase,442,1,0.23,1,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_2,items,team_versus,reward_event,meta,442,1,0.23,1,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_2,items,bundle_1_with_prelevel_boosters,purchase,purchase,442,1,0.23,1,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_2,items,bundle_2_with_prelevel_boosters_tier3,purchase,purchase,442,1,0.23,1,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_2,items,rolling_offer_tier1_p299_tier3,purchase,purchase,442,1,0.23,1,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_2,items,rolling_offer_p349_tier3,purchase,purchase,442,1,0.23,1,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_3,items,player_level_up,reward_chest,core,442,348,78.73,752,,,1.7,2.16
2026-08-02,Variant,powerup,powerup_3,items,saga_progression,chapter_complete,core,442,382,86.43,536,,,1.21,1.4
2026-08-02,Variant,powerup,powerup_3,items,dream_pass_event,reward_event,meta,442,103,23.3,132,,,0.3,1.28
2026-08-02,Variant,powerup,powerup_3,items,bomb_ballet_event,reward_event,meta,442,84,19.0,84,,,0.19,1.0
2026-08-02,Variant,powerup,powerup_3,items,race_event,reward_event,meta,442,75,16.97,78,,,0.18,1.04
2026-08-02,Variant,powerup,powerup_3,items,facebook_like,facebook_like,other,442,25,5.66,60,,,0.14,2.4
2026-08-02,Variant,powerup,powerup_3,items,ArcheryArena,reward_event,meta,442,53,11.99,54,,,0.12,1.02
2026-08-02,Variant,powerup,powerup_3,items,reward_chest,reward_chest,other,442,29,6.56,51,,,0.12,1.76
2026-08-02,Variant,powerup,powerup_3,items,daily_reward,daily_reward,core,442,41,9.28,42,,,0.1,1.02
2026-08-02,Variant,powerup,powerup_3,items,ad_chest,ad_chest,ads,442,32,7.24,42,,,0.1,1.31
2026-08-02,Variant,powerup,powerup_3,items,bundle_3_with_prelevel_boosters_tier3,purchase,purchase,442,2,0.45,10,,,0.02,5.0
2026-08-02,Variant,powerup,powerup_3,items,ingame,purchase,purchase,442,3,0.68,9,,,0.02,3.0
2026-08-02,Variant,powerup,powerup_3,items,offer_free_items,rolling_offer,meta,442,4,0.9,7,,,0.02,1.75
2026-08-02,Variant,powerup,powerup_3,items,bundle_1_with_prelevel_boosters_tier3,purchase,purchase,442,6,1.36,7,,,0.02,1.17
2026-08-02,Variant,powerup,powerup_3,items,bundle_2_with_prelevel_boosters2,purchase,purchase,442,1,0.23,4,,,0.01,4.0
2026-08-02,Variant,powerup,powerup_3,items,Hatchling Hideaway,event_reward,meta,442,4,0.9,4,,,0.01,1.0
2026-08-02,Variant,powerup,powerup_3,items,special_offer11_tier3,purchase,purchase,442,1,0.23,3,,,0.01,3.0
2026-08-02,Variant,powerup,powerup_3,items,special_offer10,purchase,purchase,442,1,0.23,3,,,0.01,3.0
2026-08-02,Variant,powerup,powerup_3,items,red_event,reward_event,meta,442,2,0.45,3,,,0.01,1.5
2026-08-02,Variant,powerup,powerup_3,items,rolling_offer_tier1_p199_tier3,purchase,purchase,442,2,0.45,2,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_3,items,rolling_offer_tier1_p799_tier3,purchase,purchase,442,1,0.23,2,,,0.0,2.0
2026-08-02,Variant,powerup,powerup_3,items,team_collection,reward_event,meta,442,1,0.23,2,,,0.0,2.0
2026-08-02,Variant,powerup,powerup_3,items,team_versus,reward_event,meta,442,2,0.45,2,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_3,items,bundle_2_with_prelevel_boosters_tier3,purchase,purchase,442,1,0.23,1,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_3,items,bomb_event,reward_event,meta,442,1,0.23,1,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_3,items,rolling_offer_p349_tier3,purchase,purchase,442,1,0.23,1,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_3,items,bundle_1_with_prelevel_boosters,purchase,purchase,442,1,0.23,1,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_3,items,rolling_offer_tier1_p299_tier3,purchase,purchase,442,1,0.23,1,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_3,items,single_collection,reward_event,meta,442,1,0.23,1,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_3,items,season_pass_event,reward_event,meta,442,1,0.23,1,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_3,items,bundle_2_with_prelevel_boosters,purchase,purchase,442,1,0.23,1,,,0.0,1.0
2026-08-02,Variant,powerup,powerup_3,items,rolling_offer_tier1_p499_VarA,purchase,purchase,442,1,0.23,1,,,0.0,1.0
2026-08-02,Variant,pre_level_booster,pre_level_booster_1,items,saga_progression,chapter_complete,core,442,384,86.88,616,,,1.39,1.6
2026-08-02,Variant,pre_level_booster,pre_level_booster_1,items,dream_pass_event,reward_event,meta,442,142,32.13,364,,,0.82,2.56
2026-08-02,Variant,pre_level_booster,pre_level_booster_1,items,player_level_up,reward_chest,core,442,238,53.85,257,,,0.58,1.08
2026-08-02,Variant,pre_level_booster,pre_level_booster_1,items,dreamheist_event,reward_event,meta,442,224,50.68,233,,,0.53,1.04
2026-08-02,Variant,pre_level_booster,pre_level_booster_1,items,offer_free_items,rolling_offer,meta,442,129,29.19,131,,,0.3,1.02
2026-08-02,Variant,pre_level_booster,pre_level_booster_1,items,bomb_ballet_event,reward_event,meta,442,124,28.05,126,,,0.29,1.02
2026-08-02,Variant,pre_level_booster,pre_level_booster_1,items,reward_chest,reward_chest,other,442,28,6.33,29,,,0.07,1.04
2026-08-02,Variant,pre_level_booster,pre_level_booster_1,items,ArcheryArena,reward_event,meta,442,14,3.17,14,,,0.03,1.0
2026-08-02,Variant,pre_level_booster,pre_level_booster_1,items,bundle_3_with_prelevel_boosters_tier3,purchase,purchase,442,2,0.45,10,,,0.02,5.0
2026-08-02,Variant,pre_level_booster,pre_level_booster_1,items,race_event,reward_event,meta,442,7,1.58,7,,,0.02,1.0
2026-08-02,Variant,pre_level_booster,pre_level_booster_1,items,bundle_1_with_prelevel_boosters_tier3,purchase,purchase,442,6,1.36,7,,,0.02,1.17
2026-08-02,Variant,pre_level_booster,pre_level_booster_1,items,Hatchling Hideaway,event_reward,meta,442,5,1.13,6,,,0.01,1.2
2026-08-02,Variant,pre_level_booster,pre_level_booster_1,items,bundle_2_with_prelevel_boosters2,purchase,purchase,442,1,0.23,4,,,0.01,4.0
2026-08-02,Variant,pre_level_booster,pre_level_booster_1,items,FlockRush,event_reward,meta,442,3,0.68,4,,,0.01,1.33
2026-08-02,Variant,pre_level_booster,pre_level_booster_1,items,rolling_offer_tier1_p199_tier3,purchase,purchase,442,2,0.45,2,,,0.0,1.0
2026-08-02,Variant,pre_level_booster,pre_level_booster_1,items,season_pass_event,reward_event,meta,442,1,0.23,2,,,0.0,2.0
2026-08-02,Variant,pre_level_booster,pre_level_booster_1,items,river_rush,reward_event,meta,442,1,0.23,2,,,0.0,2.0
2026-08-02,Variant,pre_level_booster,pre_level_booster_1,items,bundle_1_with_prelevel_boosters,purchase,purchase,442,1,0.23,1,,,0.0,1.0
2026-08-02,Variant,pre_level_booster,pre_level_booster_1,items,rolling_offer_tier1_p299_tier3,purchase,purchase,442,1,0.23,1,,,0.0,1.0
2026-08-02,Variant,pre_level_booster,pre_level_booster_1,items,ad_chest,ad_chest,ads,442,1,0.23,1,,,0.0,1.0
